,prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier,days_to_respond,year_month
30940,130940,Real Estate,Small (10-49),West,Travel Miles 2x,Partner Referral,700-749,<1 yr,2024-05-29,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-05
30941,130941,Manufacturing,Large (250+),Southeast,Rewards Points 3x,Cold List,650-699,3-7 yrs,2023-02-22,,0,0,2.11,0.0,-1.0,,Not Acquired,,2023-02
30942,130942,Hospitality,Small (10-49),Southwest,Travel Miles 2x,Cold List,650-699,7-15 yrs,2023-03-03,,0,0,2.26,0.0,-1.0,,Not Acquired,,2023-03
30943,130943,Construction,Small (10-49),Southwest,0% Intro APR,Cold List,650-699,15+ yrs,2023-04-13,,0,0,1.91,0.0,-1.0,,Not Acquired,,2023-04
30944,130944,Logistics,Small (10-49),Northeast,Rewards Points 3x,Partner Referral,750-799,3-7 yrs,2024-12-14,,0,0,2.14,0.0,-1.0,,Not Acquired,,2024-12
30945,130945,Education,Medium (50-249),Southeast,0% Intro APR,Lookalike Audience,650-699,15+ yrs,2024-07-02,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-07
30946,130946,Real Estate,Micro (1-9),Southwest,0% Intro APR,Cold List,700-749,3-7 yrs,2024-05-06,,0,0,1.89,0.0,-1.0,,Not Acquired,,2024-05
30947,130947,Technology,Small (10-49),Midwest,No Annual Fee,Past Inquiry,750-799,7-15 yrs,2023-09-07,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-09
30948,130948,Education,Medium (50-249),West,Travel Miles 2x,Cold List,800+,1-3 yrs,2023-03-29,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-03
30949,130949,Finance,Micro (1-9),West,Travel Miles 2x,Cold List,700-749,3-7 yrs,2023-11-16,,0,0,2.3,0.0,-1.0,,Not Acquired,,2023-11
30950,130950,Healthcare,Large (250+),Southeast,0% Intro APR,Cold List,600-649,7-15 yrs,2023-07-31,,0,0,1.92,0.0,-1.0,,Not Acquired,,2023-07
30951,130951,Construction,Micro (1-9),Southeast,Travel Miles 2x,Lookalike Audience,700-749,7-15 yrs,2024-08-19,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-08
30952,130952,Real Estate,Medium (50-249),West,0% Intro APR,Cold List,700-749,7-15 yrs,2023-03-28,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-03
30953,130953,Healthcare,Micro (1-9),Northeast,No Annual Fee,Cold List,650-699,3-7 yrs,2023-11-29,,0,0,1.6,0.0,-1.0,,Not Acquired,,2023-11
30954,130954,Retail,Small (10-49),Southwest,Travel Miles 2x,Lookalike Audience,650-699,3-7 yrs,2023-04-05,,0,0,2.21,0.0,-1.0,,Not Acquired,,2023-04
30955,130955,Retail,Small (10-49),West,Cash Back 2%,Cold List,600-649,1-3 yrs,2023-03-08,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-03
30956,130956,Real Estate,Micro (1-9),Southeast,0% Intro APR,Cold List,650-699,3-7 yrs,2023-09-14,,0,0,2.04,0.0,-1.0,,Not Acquired,,2023-09
30957,130957,Retail,Medium (50-249),Southwest,Rewards Points 3x,Lookalike Audience,800+,3-7 yrs,2023-08-23,2023-09-12,1,0,2.05,0.0,-1.0,,Not Acquired,20 days,2023-08
30958,130958,Hospitality,Medium (50-249),Southwest,Cash Back 2%,Lookalike Audience,650-699,7-15 yrs,2024-05-07,,0,0,1.8,0.0,-1.0,,Not Acquired,,2024-05
30959,130959,Retail,Micro (1-9),Southwest,Cash Back 2%,Past Inquiry,700-749,1-3 yrs,2024-07-01,,0,0,1.84,0.0,-1.0,,Not Acquired,,2024-07
30960,130960,Logistics,Micro (1-9),Midwest,Travel Miles 2x,Cold List,650-699,7-15 yrs,2024-02-27,,0,0,2.22,0.0,-1.0,,Not Acquired,,2024-02
30961,130961,Retail,Small (10-49),Southwest,Rewards Points 3x,Past Inquiry,750-799,1-3 yrs,2023-06-24,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-06
30962,130962,Finance,Micro (1-9),Northeast,Rewards Points 3x,Cold List,700-749,3-7 yrs,2024-10-08,,0,0,2.14,0.0,-1.0,,Not Acquired,,2024-10
30963,130963,Technology,Micro (1-9),Southwest,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-04-17,,0,0,2.29,0.0,-1.0,,Not Acquired,,2023-04
30964,130964,Manufacturing,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,700-749,3-7 yrs,2023-01-16,,0,0,1.81,0.0,-1.0,,Not Acquired,,2023-01
30965,130965,Technology,Medium (50-249),Northeast,0% Intro APR,Cold List,600-649,15+ yrs,2024-05-12,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-05
30966,130966,Logistics,Micro (1-9),Southeast,No Annual Fee,Past Inquiry,800+,3-7 yrs,2024-07-15,,0,0,1.6,0.0,-1.0,,Not Acquired,,2024-07
30967,130967,Hospitality,Small (10-49),Southeast,Rewards Points 3x,Lookalike Audience,750-799,7-15 yrs,2023-03-21,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-03
30968,130968,Construction,Medium (50-249),Northeast,0% Intro APR,Cold List,700-749,7-15 yrs,2024-07-15,,0,0,1.89,0.0,-1.0,,Not Acquired,,2024-07
30969,130969,Technology,Micro (1-9),West,0% Intro APR,Lookalike Audience,800+,3-7 yrs,2024-04-12,,0,0,1.95,0.0,-1.0,,Not Acquired,,2024-04
30970,130970,Real Estate,Micro (1-9),Midwest,Rewards Points 3x,Partner Referral,750-799,3-7 yrs,2023-04-10,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-04
30971,130971,Education,Micro (1-9),Southeast,Cash Back 2%,Lookalike Audience,750-799,15+ yrs,2023-02-16,,0,0,1.72,0.0,-1.0,,Not Acquired,,2023-02
30972,130972,Technology,Micro (1-9),Southwest,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2024-09-21,,0,0,2.33,0.0,-1.0,,Not Acquired,,2024-09
30973,130973,Construction,Small (10-49),Midwest,No Annual Fee,Cold List,750-799,15+ yrs,2024-11-18,,0,0,1.59,0.0,-1.0,,Not Acquired,,2024-11
30974,130974,Manufacturing,Medium (50-249),Northeast,Cash Back 2%,Lookalike Audience,600-649,7-15 yrs,2024-02-20,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-02
30975,130975,Manufacturing,Micro (1-9),Southeast,No Annual Fee,Cold List,700-749,15+ yrs,2024-10-08,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-10
30976,130976,Retail,Micro (1-9),West,0% Intro APR,Partner Referral,750-799,7-15 yrs,2024-06-21,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-06
30977,130977,Healthcare,Small (10-49),Southeast,Cash Back 2%,Lookalike Audience,750-799,15+ yrs,2023-11-24,,0,0,1.83,0.0,-1.0,,Not Acquired,,2023-11
30978,130978,Technology,Medium (50-249),Southeast,Cash Back 2%,Cold List,650-699,7-15 yrs,2024-03-09,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-03
30979,130979,Technology,Small (10-49),Northeast,No Annual Fee,Past Inquiry,750-799,<1 yr,2023-11-05,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-11
30980,130980,Real Estate,Small (10-49),West,Travel Miles 2x,Cold List,600-649,7-15 yrs,2023-05-12,,0,0,2.21,0.0,-1.0,,Not Acquired,,2023-05
30981,130981,Healthcare,Large (250+),Midwest,Cash Back 2%,Lookalike Audience,800+,7-15 yrs,2023-12-05,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-12
30982,130982,Logistics,Micro (1-9),Southwest,Travel Miles 2x,Cold List,700-749,3-7 yrs,2024-04-10,,0,0,2.27,0.0,-1.0,,Not Acquired,,2024-04
30983,130983,Education,Micro (1-9),Southeast,Cash Back 2%,Partner Referral,750-799,7-15 yrs,2023-02-24,2023-03-16,1,0,1.73,0.0,-1.0,,Not Acquired,20 days,2023-02
30984,130984,Logistics,Medium (50-249),Midwest,0% Intro APR,Cold List,700-749,15+ yrs,2024-10-19,,0,0,1.89,0.0,-1.0,,Not Acquired,,2024-10
30985,130985,Technology,Small (10-49),West,Travel Miles 2x,Cold List,700-749,3-7 yrs,2024-07-15,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-07
30986,130986,Manufacturing,Medium (50-249),Southeast,Travel Miles 2x,Lookalike Audience,650-699,7-15 yrs,2024-10-29,,0,0,2.31,0.0,-1.0,,Not Acquired,,2024-10
30987,130987,Hospitality,Small (10-49),Midwest,No Annual Fee,Lookalike Audience,700-749,<1 yr,2023-01-03,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-01
30988,130988,Hospitality,Small (10-49),West,0% Intro APR,Past Inquiry,650-699,<1 yr,2023-05-27,,0,0,1.9,0.0,-1.0,,Not Acquired,,2023-05
30989,130989,Technology,Small (10-49),Southwest,Rewards Points 3x,Lookalike Audience,700-749,7-15 yrs,2024-03-14,,0,0,2.01,0.0,-1.0,,Not Acquired,,2024-03
30990,130990,Hospitality,Small (10-49),Southwest,Cash Back 2%,Past Inquiry,600-649,1-3 yrs,2024-08-15,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-08
30991,130991,Technology,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,700-749,3-7 yrs,2024-11-03,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-11
30992,130992,Retail,Small (10-49),Northeast,No Annual Fee,Cold List,700-749,15+ yrs,2023-07-22,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-07
30993,130993,Finance,Small (10-49),Southeast,Rewards Points 3x,Cold List,750-799,7-15 yrs,2023-09-08,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-09
30994,130994,Finance,Small (10-49),West,Cash Back 2%,Cold List,700-749,<1 yr,2023-03-15,,0,0,1.82,0.0,-1.0,,Not Acquired,,2023-03
30995,130995,Education,Small (10-49),Southwest,Rewards Points 3x,Cold List,650-699,3-7 yrs,2024-01-17,,0,0,2.12,0.0,-1.0,,Not Acquired,,2024-01
30996,130996,Real Estate,Medium (50-249),Midwest,Cash Back 2%,Cold List,750-799,1-3 yrs,2023-09-27,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-09
30997,130997,Construction,Small (10-49),Northeast,No Annual Fee,Lookalike Audience,750-799,15+ yrs,2023-07-03,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-07
30998,130998,Healthcare,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,700-749,7-15 yrs,2024-12-24,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-12
30999,130999,Finance,Medium (50-249),Southwest,No Annual Fee,Cold List,650-699,7-15 yrs,2023-07-20,,0,0,1.65,0.0,-1.0,,Not Acquired,,2023-07
31000,131000,Retail,Large (250+),Southwest,0% Intro APR,Lookalike Audience,700-749,1-3 yrs,2023-01-13,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-01
31001,131001,Technology,Small (10-49),Southwest,0% Intro APR,Cold List,800+,<1 yr,2024-02-18,,0,0,2.01,0.0,-1.0,,Not Acquired,,2024-02
31002,131002,Hospitality,Large (250+),West,Travel Miles 2x,Past Inquiry,700-749,15+ yrs,2023-02-04,,0,0,2.27,0.0,-1.0,,Not Acquired,,2023-02
31003,131003,Construction,Large (250+),Midwest,Rewards Points 3x,Cold List,750-799,7-15 yrs,2023-02-24,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-02
31004,131004,Real Estate,Small (10-49),Southwest,0% Intro APR,Cold List,750-799,15+ yrs,2023-07-09,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-07
31005,131005,Technology,Small (10-49),West,0% Intro APR,Partner Referral,750-799,15+ yrs,2023-07-19,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-07
31006,131006,Logistics,Small (10-49),West,0% Intro APR,Partner Referral,800+,3-7 yrs,2023-02-25,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-02
31007,131007,Finance,Large (250+),Southwest,No Annual Fee,Cold List,700-749,1-3 yrs,2023-07-09,,0,0,1.63,0.0,-1.0,,Not Acquired,,2023-07
31008,131008,Hospitality,Micro (1-9),Northeast,Cash Back 2%,Partner Referral,800+,1-3 yrs,2024-05-29,,0,0,1.81,0.0,-1.0,,Not Acquired,,2024-05
31009,131009,Hospitality,Medium (50-249),Southwest,Travel Miles 2x,Cold List,700-749,7-15 yrs,2024-03-18,,0,0,2.32,0.0,-1.0,,Not Acquired,,2024-03
31010,131010,Hospitality,Micro (1-9),Southwest,0% Intro APR,Cold List,600-649,3-7 yrs,2023-12-10,,0,0,1.94,0.0,-1.0,,Not Acquired,,2023-12
31011,131011,Healthcare,Micro (1-9),Northeast,Cash Back 2%,Past Inquiry,800+,15+ yrs,2024-10-24,,0,0,1.78,0.0,-1.0,,Not Acquired,,2024-10
31012,131012,Retail,Micro (1-9),Southeast,Rewards Points 3x,Cold List,800+,<1 yr,2024-12-08,,0,0,2.12,0.0,-1.0,,Not Acquired,,2024-12
31013,131013,Healthcare,Micro (1-9),West,No Annual Fee,Partner Referral,750-799,15+ yrs,2023-12-10,,0,0,1.68,0.0,-1.0,,Not Acquired,,2023-12
31014,131014,Hospitality,Micro (1-9),Northeast,Cash Back 2%,Cold List,750-799,<1 yr,2024-12-13,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-12
31015,131015,Technology,Medium (50-249),Midwest,Cash Back 2%,Lookalike Audience,750-799,1-3 yrs,2023-01-20,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-01
31016,131016,Retail,Large (250+),Southeast,Rewards Points 3x,Lookalike Audience,700-749,7-15 yrs,2024-11-22,,0,0,2.19,0.0,-1.0,,Not Acquired,,2024-11
31017,131017,Healthcare,Micro (1-9),West,No Annual Fee,Past Inquiry,750-799,<1 yr,2023-12-01,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-12
31018,131018,Logistics,Medium (50-249),Midwest,0% Intro APR,Cold List,700-749,<1 yr,2023-05-22,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-05
31019,131019,Manufacturing,Micro (1-9),West,No Annual Fee,Cold List,650-699,7-15 yrs,2023-06-22,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-06
31020,131020,Retail,Medium (50-249),Southwest,Travel Miles 2x,Lookalike Audience,700-749,1-3 yrs,2023-10-23,,0,0,2.33,0.0,-1.0,,Not Acquired,,2023-10
31021,131021,Education,Large (250+),Southeast,Cash Back 2%,Lookalike Audience,700-749,15+ yrs,2023-04-08,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-04
31022,131022,Technology,Micro (1-9),Midwest,0% Intro APR,Lookalike Audience,650-699,7-15 yrs,2023-04-09,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-04
31023,131023,Logistics,Small (10-49),Southwest,No Annual Fee,Cold List,750-799,3-7 yrs,2023-10-24,,0,0,1.58,0.0,-1.0,,Not Acquired,,2023-10
31024,131024,Manufacturing,Small (10-49),Southwest,Travel Miles 2x,Cold List,750-799,15+ yrs,2023-06-07,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-06
31025,131025,Retail,Micro (1-9),Southeast,Rewards Points 3x,Partner Referral,650-699,15+ yrs,2023-01-28,,0,0,2.12,0.0,-1.0,,Not Acquired,,2023-01
31026,131026,Real Estate,Micro (1-9),West,Cash Back 2%,Past Inquiry,750-799,3-7 yrs,2024-02-18,,0,0,1.79,0.0,-1.0,,Not Acquired,,2024-02
31027,131027,Construction,Medium (50-249),Midwest,Travel Miles 2x,Cold List,600-649,1-3 yrs,2024-02-23,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-02
31028,131028,Healthcare,Small (10-49),Midwest,0% Intro APR,Cold List,650-699,<1 yr,2024-05-06,,0,0,2.02,0.0,-1.0,,Not Acquired,,2024-05
31029,131029,Education,Micro (1-9),Southeast,Rewards Points 3x,Cold List,650-699,7-15 yrs,2023-02-07,,0,0,2.09,0.0,-1.0,,Not Acquired,,2023-02
31030,131030,Education,Micro (1-9),Southwest,No Annual Fee,Past Inquiry,650-699,1-3 yrs,2023-04-16,,0,0,1.7,0.0,-1.0,,Not Acquired,,2023-04
31031,131031,Logistics,Micro (1-9),Northeast,Rewards Points 3x,Cold List,750-799,15+ yrs,2023-11-19,,0,0,2.11,0.0,-1.0,,Not Acquired,,2023-11
31032,131032,Technology,Micro (1-9),West,No Annual Fee,Past Inquiry,800+,7-15 yrs,2023-03-19,,0,0,1.59,0.0,-1.0,,Not Acquired,,2023-03
31033,131033,Retail,Medium (50-249),Northeast,No Annual Fee,Lookalike Audience,750-799,3-7 yrs,2023-09-20,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-09
31034,131034,Retail,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,700-749,<1 yr,2023-11-24,,0,0,1.72,0.0,-1.0,,Not Acquired,,2023-11
31035,131035,Education,Micro (1-9),Midwest,Cash Back 2%,Cold List,750-799,1-3 yrs,2024-08-25,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-08
31036,131036,Real Estate,Large (250+),Midwest,Travel Miles 2x,Cold List,750-799,15+ yrs,2024-08-02,,0,0,2.26,0.0,-1.0,,Not Acquired,,2024-08
31037,131037,Retail,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,15+ yrs,2023-05-26,,0,0,1.89,0.0,-1.0,,Not Acquired,,2023-05
31038,131038,Finance,Small (10-49),Southeast,Cash Back 2%,Partner Referral,700-749,3-7 yrs,2023-01-20,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-01
31039,131039,Hospitality,Medium (50-249),West,0% Intro APR,Past Inquiry,700-749,1-3 yrs,2023-04-08,,0,0,1.93,0.0,-1.0,,Not Acquired,,2023-04
31040,131040,Logistics,Micro (1-9),Midwest,Cash Back 2%,Cold List,750-799,1-3 yrs,2024-02-16,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-02
31041,131041,Hospitality,Micro (1-9),West,No Annual Fee,Cold List,650-699,15+ yrs,2024-03-10,2024-03-24,1,1,1.61,2198.93,26.3159,1.61,Low Value,14 days,2024-03
31042,131042,Finance,Small (10-49),West,Cash Back 2%,Partner Referral,750-799,7-15 yrs,2023-07-30,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-07
31043,131043,Construction,Medium (50-249),Southwest,Cash Back 2%,Cold List,700-749,15+ yrs,2024-06-15,,0,0,1.77,0.0,-1.0,,Not Acquired,,2024-06
31044,131044,Finance,Micro (1-9),Southwest,Travel Miles 2x,Cold List,800+,3-7 yrs,2023-05-25,,0,0,2.36,0.0,-1.0,,Not Acquired,,2023-05
31045,131045,Manufacturing,Micro (1-9),Southeast,Cash Back 2%,Lookalike Audience,750-799,7-15 yrs,2023-05-12,,0,0,1.78,0.0,-1.0,,Not Acquired,,2023-05
31046,131046,Manufacturing,Small (10-49),Midwest,No Annual Fee,Cold List,700-749,1-3 yrs,2023-05-19,,0,0,1.59,0.0,-1.0,,Not Acquired,,2023-05
31047,131047,Hospitality,Micro (1-9),Southeast,Rewards Points 3x,Partner Referral,650-699,7-15 yrs,2023-05-20,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-05
31048,131048,Finance,Micro (1-9),Southwest,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-10-12,,0,0,2.36,0.0,-1.0,,Not Acquired,,2023-10
31049,131049,Manufacturing,Small (10-49),West,0% Intro APR,Partner Referral,650-699,3-7 yrs,2023-02-08,,0,0,1.91,0.0,-1.0,,Not Acquired,,2023-02
31050,131050,Finance,Small (10-49),Midwest,Cash Back 2%,Partner Referral,600-649,3-7 yrs,2023-02-02,,0,0,1.81,0.0,-1.0,,Not Acquired,,2023-02
31051,131051,Education,Medium (50-249),Southeast,No Annual Fee,Past Inquiry,700-749,7-15 yrs,2023-11-24,,0,0,1.65,0.0,-1.0,,Not Acquired,,2023-11
31052,131052,Logistics,Large (250+),Midwest,Cash Back 2%,Cold List,700-749,1-3 yrs,2023-08-26,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-08
31053,131053,Education,Small (10-49),Southwest,Travel Miles 2x,Past Inquiry,750-799,15+ yrs,2024-08-24,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-08
31054,131054,Education,Micro (1-9),Southwest,No Annual Fee,Cold List,750-799,<1 yr,2023-05-14,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-05
31055,131055,Healthcare,Micro (1-9),Southeast,No Annual Fee,Partner Referral,650-699,15+ yrs,2023-07-08,,0,0,1.72,0.0,-1.0,,Not Acquired,,2023-07
31056,131056,Manufacturing,Small (10-49),Southeast,Rewards Points 3x,Cold List,800+,3-7 yrs,2024-11-11,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-11
31057,131057,Technology,Micro (1-9),Southeast,Cash Back 2%,Cold List,700-749,3-7 yrs,2023-06-30,,0,0,1.81,0.0,-1.0,,Not Acquired,,2023-06
31058,131058,Construction,Micro (1-9),West,No Annual Fee,Past Inquiry,700-749,7-15 yrs,2023-02-18,,0,0,1.69,0.0,-1.0,,Not Acquired,,2023-02
31059,131059,Hospitality,Small (10-49),Midwest,No Annual Fee,Cold List,600-649,7-15 yrs,2024-01-17,,0,0,1.66,0.0,-1.0,,Not Acquired,,2024-01
31060,131060,Manufacturing,Small (10-49),Southwest,No Annual Fee,Cold List,700-749,15+ yrs,2024-01-22,2024-02-02,1,0,1.59,0.0,-1.0,,Not Acquired,11 days,2024-01
31061,131061,Hospitality,Micro (1-9),Southwest,No Annual Fee,Lookalike Audience,750-799,7-15 yrs,2024-11-01,,0,0,1.69,0.0,-1.0,,Not Acquired,,2024-11
31062,131062,Healthcare,Medium (50-249),West,Travel Miles 2x,Lookalike Audience,700-749,7-15 yrs,2023-01-29,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-01
31063,131063,Manufacturing,Micro (1-9),West,Cash Back 2%,Past Inquiry,750-799,3-7 yrs,2023-04-08,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-04
31064,131064,Finance,Small (10-49),Northeast,Cash Back 2%,Partner Referral,800+,15+ yrs,2024-11-10,,0,0,1.82,0.0,-1.0,,Not Acquired,,2024-11
31065,131065,Retail,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,750-799,15+ yrs,2024-09-20,,0,0,1.83,0.0,-1.0,,Not Acquired,,2024-09
31066,131066,Healthcare,Medium (50-249),Southwest,No Annual Fee,Lookalike Audience,800+,15+ yrs,2023-02-17,,0,0,1.66,0.0,-1.0,,Not Acquired,,2023-02
31067,131067,Logistics,Micro (1-9),Midwest,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-03-19,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-03
31068,131068,Education,Small (10-49),Southeast,Rewards Points 3x,Cold List,600-649,7-15 yrs,2023-04-27,,0,0,2.05,0.0,-1.0,,Not Acquired,,2023-04
31069,131069,Finance,Small (10-49),Southwest,0% Intro APR,Past Inquiry,700-749,<1 yr,2023-08-01,,0,0,1.99,0.0,-1.0,,Not Acquired,,2023-08
31070,131070,Hospitality,Small (10-49),West,Cash Back 2%,Partner Referral,650-699,7-15 yrs,2023-09-20,,0,0,1.85,0.0,-1.0,,Not Acquired,,2023-09
31071,131071,Technology,Small (10-49),Southeast,Cash Back 2%,Lookalike Audience,800+,1-3 yrs,2024-07-01,,0,0,1.74,0.0,-1.0,,Not Acquired,,2024-07
31072,131072,Finance,Micro (1-9),Southeast,Cash Back 2%,Cold List,700-749,3-7 yrs,2023-11-11,,0,0,1.83,0.0,-1.0,,Not Acquired,,2023-11
31073,131073,Technology,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,800+,15+ yrs,2023-08-03,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-08
31074,131074,Technology,Large (250+),Southwest,Cash Back 2%,Lookalike Audience,750-799,<1 yr,2023-08-17,2023-09-11,1,1,1.73,125977.03,1455.3818,1.73,High Value,25 days,2023-08
31075,131075,Hospitality,Small (10-49),West,Travel Miles 2x,Cold List,700-749,15+ yrs,2023-04-14,,0,0,2.25,0.0,-1.0,,Not Acquired,,2023-04
31076,131076,Education,Small (10-49),Southwest,Rewards Points 3x,Cold List,700-749,15+ yrs,2023-07-17,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-07
31077,131077,Education,Micro (1-9),Northeast,No Annual Fee,Past Inquiry,750-799,15+ yrs,2023-08-22,,0,0,1.68,0.0,-1.0,,Not Acquired,,2023-08
31078,131078,Logistics,Medium (50-249),Southeast,Travel Miles 2x,Cold List,650-699,3-7 yrs,2024-10-19,,0,0,2.28,0.0,-1.0,,Not Acquired,,2024-10
31079,131079,Construction,Small (10-49),West,Cash Back 2%,Cold List,750-799,1-3 yrs,2023-06-28,,0,0,1.74,0.0,-1.0,,Not Acquired,,2023-06
31080,131080,Healthcare,Medium (50-249),Northeast,0% Intro APR,Past Inquiry,750-799,3-7 yrs,2024-01-08,,0,0,1.94,0.0,-1.0,,Not Acquired,,2024-01
31081,131081,Logistics,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,<1 yr,2023-07-05,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-07
31082,131082,Construction,Micro (1-9),West,Cash Back 2%,Past Inquiry,700-749,7-15 yrs,2024-06-13,,0,0,1.8,0.0,-1.0,,Not Acquired,,2024-06
31083,131083,Construction,Micro (1-9),Midwest,Rewards Points 3x,Lookalike Audience,700-749,1-3 yrs,2024-01-23,,0,0,2.2,0.0,-1.0,,Not Acquired,,2024-01
31084,131084,Real Estate,Small (10-49),Southwest,Cash Back 2%,Cold List,750-799,3-7 yrs,2023-04-30,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-04
31085,131085,Education,Small (10-49),Southwest,0% Intro APR,Past Inquiry,750-799,<1 yr,2023-08-08,,0,0,1.94,0.0,-1.0,,Not Acquired,,2023-08
31086,131086,Manufacturing,Micro (1-9),Southeast,Rewards Points 3x,Past Inquiry,750-799,1-3 yrs,2023-06-12,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-06
31087,131087,Logistics,Small (10-49),Southwest,Cash Back 2%,Partner Referral,750-799,<1 yr,2023-09-07,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-09
31088,131088,Real Estate,Medium (50-249),West,Travel Miles 2x,Lookalike Audience,800+,1-3 yrs,2024-09-04,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-09
31089,131089,Retail,Micro (1-9),Southwest,No Annual Fee,Cold List,800+,15+ yrs,2023-09-18,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-09
31090,131090,Healthcare,Large (250+),Midwest,0% Intro APR,Past Inquiry,700-749,1-3 yrs,2023-12-10,,0,0,1.97,0.0,-1.0,,Not Acquired,,2023-12
31091,131091,Education,Micro (1-9),Southwest,0% Intro APR,Cold List,600-649,3-7 yrs,2024-02-26,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-02
31092,131092,Technology,Small (10-49),Southwest,Cash Back 2%,Cold List,700-749,15+ yrs,2024-11-26,,0,0,1.79,0.0,-1.0,,Not Acquired,,2024-11
31093,131093,Construction,Large (250+),Southeast,Travel Miles 2x,Cold List,650-699,15+ yrs,2023-10-18,,0,0,2.31,0.0,-1.0,,Not Acquired,,2023-10
31094,131094,Education,Micro (1-9),West,Travel Miles 2x,Cold List,700-749,1-3 yrs,2023-12-08,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-12
