prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier
124030,Logistics,Micro (1-9),Midwest,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-03-10,,0,0,2.02,0.0,-1.0,,Not Acquired
124031,Manufacturing,Small (10-49),West,No Annual Fee,Past Inquiry,650-699,<1 yr,2024-09-26,,0,0,1.65,0.0,-1.0,,Not Acquired
124032,Education,Small (10-49),Midwest,Rewards Points 3x,Past Inquiry,750-799,1-3 yrs,2024-02-01,,0,0,2.14,0.0,-1.0,,Not Acquired
124033,Construction,Medium (50-249),West,0% Intro APR,Cold List,700-749,<1 yr,2024-02-06,,0,0,1.88,0.0,-1.0,,Not Acquired
124034,Technology,Micro (1-9),Southwest,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2023-06-16,,0,0,1.86,0.0,-1.0,,Not Acquired
124035,Logistics,Micro (1-9),Southeast,Cash Back 2%,Lookalike Audience,650-699,7-15 yrs,2023-06-04,,0,0,1.85,0.0,-1.0,,Not Acquired
124036,Logistics,Small (10-49),Northeast,0% Intro APR,Lookalike Audience,750-799,15+ yrs,2024-08-04,2024-08-13,1,1,1.89,9140.39,95.7237,1.89,Mid Value
124037,Construction,Micro (1-9),Northeast,0% Intro APR,Past Inquiry,700-749,<1 yr,2023-07-27,,0,0,2.02,0.0,-1.0,,Not Acquired
124038,Hospitality,Micro (1-9),Southeast,Travel Miles 2x,Partner Referral,650-699,3-7 yrs,2023-05-02,,0,0,2.14,0.0,-1.0,,Not Acquired
124039,Construction,Small (10-49),Northeast,No Annual Fee,Partner Referral,650-699,1-3 yrs,2024-03-05,,0,0,1.67,0.0,-1.0,,Not Acquired
124040,Retail,Micro (1-9),Southwest,Travel Miles 2x,Lookalike Audience,650-699,15+ yrs,2024-05-13,,0,0,2.18,0.0,-1.0,,Not Acquired
124041,Manufacturing,Small (10-49),Midwest,0% Intro APR,Lookalike Audience,700-749,1-3 yrs,2023-01-15,,0,0,1.99,0.0,-1.0,,Not Acquired
124042,Finance,Micro (1-9),Southeast,No Annual Fee,Cold List,750-799,15+ yrs,2024-05-28,,0,0,1.72,0.0,-1.0,,Not Acquired
124043,Construction,Medium (50-249),Southwest,Cash Back 2%,Cold List,750-799,3-7 yrs,2023-02-27,,0,0,1.77,0.0,-1.0,,Not Acquired
124044,Education,Large (250+),Southwest,Rewards Points 3x,Cold List,750-799,15+ yrs,2024-01-11,,0,0,2.14,0.0,-1.0,,Not Acquired
124045,Technology,Small (10-49),Northeast,No Annual Fee,Cold List,750-799,7-15 yrs,2024-02-20,,0,0,1.72,0.0,-1.0,,Not Acquired
124046,Finance,Micro (1-9),Midwest,No Annual Fee,Lookalike Audience,650-699,15+ yrs,2024-07-24,,0,0,1.59,0.0,-1.0,,Not Acquired
124047,Manufacturing,Small (10-49),Southeast,0% Intro APR,Cold List,650-699,7-15 yrs,2024-01-13,,0,0,2.03,0.0,-1.0,,Not Acquired
124048,Finance,Small (10-49),Northeast,Rewards Points 3x,Cold List,650-699,3-7 yrs,2024-03-03,,0,0,2.07,0.0,-1.0,,Not Acquired
124049,Construction,Micro (1-9),Southwest,Rewards Points 3x,Cold List,750-799,7-15 yrs,2024-02-07,,0,0,2.12,0.0,-1.0,,Not Acquired
124050,Education,Large (250+),Midwest,0% Intro APR,Partner Referral,800+,15+ yrs,2024-04-16,,0,0,1.88,0.0,-1.0,,Not Acquired
124051,Finance,Micro (1-9),Southwest,Rewards Points 3x,Cold List,650-699,7-15 yrs,2023-02-11,,0,0,2.05,0.0,-1.0,,Not Acquired
124052,Real Estate,Small (10-49),Northeast,No Annual Fee,Cold List,800+,7-15 yrs,2024-01-28,,0,0,1.66,0.0,-1.0,,Not Acquired
124053,Construction,Small (10-49),West,0% Intro APR,Lookalike Audience,650-699,3-7 yrs,2023-08-28,,0,0,1.92,0.0,-1.0,,Not Acquired
124054,Healthcare,Micro (1-9),Southwest,No Annual Fee,Lookalike Audience,800+,1-3 yrs,2024-12-18,,0,0,1.65,0.0,-1.0,,Not Acquired
124055,Healthcare,Micro (1-9),Midwest,0% Intro APR,Lookalike Audience,800+,3-7 yrs,2024-02-08,,0,0,1.97,0.0,-1.0,,Not Acquired
124056,Retail,Large (250+),Midwest,Rewards Points 3x,Cold List,750-799,3-7 yrs,2023-06-06,,0,0,2.2,0.0,-1.0,,Not Acquired
124057,Retail,Small (10-49),Northeast,Travel Miles 2x,Past Inquiry,600-649,1-3 yrs,2023-03-28,,0,0,2.2,0.0,-1.0,,Not Acquired
124058,Manufacturing,Small (10-49),Northeast,Travel Miles 2x,Cold List,800+,7-15 yrs,2024-08-07,,0,0,2.2,0.0,-1.0,,Not Acquired
124059,Education,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2024-06-08,,0,0,2.23,0.0,-1.0,,Not Acquired
124060,Healthcare,Micro (1-9),West,Cash Back 2%,Lookalike Audience,700-749,1-3 yrs,2024-02-08,,0,0,1.87,0.0,-1.0,,Not Acquired
124061,Finance,Micro (1-9),Southwest,No Annual Fee,Cold List,800+,1-3 yrs,2024-01-06,,0,0,1.69,0.0,-1.0,,Not Acquired
124062,Technology,Micro (1-9),Midwest,0% Intro APR,Partner Referral,750-799,3-7 yrs,2024-01-06,,0,0,2.01,0.0,-1.0,,Not Acquired
124063,Technology,Small (10-49),Northeast,0% Intro APR,Cold List,600-649,15+ yrs,2023-03-03,,0,0,1.97,0.0,-1.0,,Not Acquired
124064,Education,Small (10-49),Southeast,Cash Back 2%,Cold List,700-749,15+ yrs,2023-11-07,,0,0,1.74,0.0,-1.0,,Not Acquired
124065,Technology,Small (10-49),Southwest,Travel Miles 2x,Partner Referral,600-649,15+ yrs,2024-08-18,,0,0,2.18,0.0,-1.0,,Not Acquired
124066,Manufacturing,Medium (50-249),Southeast,Cash Back 2%,Cold List,700-749,7-15 yrs,2023-10-21,,0,0,1.87,0.0,-1.0,,Not Acquired
124067,Manufacturing,Micro (1-9),West,Cash Back 2%,Lookalike Audience,700-749,3-7 yrs,2023-09-18,,0,0,1.73,0.0,-1.0,,Not Acquired
124068,Manufacturing,Micro (1-9),Northeast,Cash Back 2%,Cold List,700-749,1-3 yrs,2023-11-04,,0,0,1.86,0.0,-1.0,,Not Acquired
124069,Hospitality,Small (10-49),Southeast,0% Intro APR,Lookalike Audience,650-699,3-7 yrs,2024-11-02,,0,0,2.05,0.0,-1.0,,Not Acquired
124070,Manufacturing,Medium (50-249),West,Rewards Points 3x,Cold List,600-649,3-7 yrs,2023-02-07,,0,0,2.01,0.0,-1.0,,Not Acquired
124071,Manufacturing,Large (250+),Southwest,No Annual Fee,Cold List,750-799,7-15 yrs,2024-03-27,,0,0,1.64,0.0,-1.0,,Not Acquired
124072,Retail,Large (250+),Southeast,Rewards Points 3x,Cold List,750-799,1-3 yrs,2024-03-17,,0,0,2.2,0.0,-1.0,,Not Acquired
124073,Logistics,Small (10-49),Southwest,Cash Back 2%,Cold List,700-749,1-3 yrs,2024-02-05,,0,0,1.88,0.0,-1.0,,Not Acquired
124074,Logistics,Small (10-49),Northeast,Travel Miles 2x,Cold List,700-749,7-15 yrs,2023-07-21,,0,0,2.35,0.0,-1.0,,Not Acquired
124075,Education,Medium (50-249),Southeast,0% Intro APR,Past Inquiry,750-799,15+ yrs,2024-12-02,,0,0,1.9,0.0,-1.0,,Not Acquired
124076,Manufacturing,Small (10-49),Midwest,Cash Back 2%,Cold List,800+,7-15 yrs,2023-11-10,,0,0,1.87,0.0,-1.0,,Not Acquired
124077,Manufacturing,Micro (1-9),Northeast,Cash Back 2%,Past Inquiry,800+,1-3 yrs,2024-09-11,,0,0,1.74,0.0,-1.0,,Not Acquired
124078,Finance,Medium (50-249),Midwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2023-07-13,,0,0,2.24,0.0,-1.0,,Not Acquired
124079,Logistics,Large (250+),Northeast,Rewards Points 3x,Partner Referral,600-649,15+ yrs,2023-08-19,,0,0,2.13,0.0,-1.0,,Not Acquired
124080,Technology,Micro (1-9),Southwest,Rewards Points 3x,Cold List,800+,3-7 yrs,2024-08-04,,0,0,2.11,0.0,-1.0,,Not Acquired
124081,Finance,Large (250+),Midwest,No Annual Fee,Cold List,700-749,3-7 yrs,2024-03-02,,0,0,1.59,0.0,-1.0,,Not Acquired
124082,Finance,Small (10-49),Midwest,Cash Back 2%,Cold List,650-699,1-3 yrs,2023-12-19,,0,0,1.79,0.0,-1.0,,Not Acquired
124083,Technology,Micro (1-9),Northeast,No Annual Fee,Lookalike Audience,800+,15+ yrs,2023-01-09,,0,0,1.71,0.0,-1.0,,Not Acquired
124084,Real Estate,Medium (50-249),Northeast,Cash Back 2%,Lookalike Audience,600-649,3-7 yrs,2023-11-06,2023-12-03,1,1,1.88,37550.12,398.4694,1.88,High Value
124085,Retail,Small (10-49),Southeast,Cash Back 2%,Lookalike Audience,750-799,3-7 yrs,2024-09-11,,0,0,1.79,0.0,-1.0,,Not Acquired
124086,Healthcare,Medium (50-249),West,0% Intro APR,Cold List,650-699,7-15 yrs,2024-01-21,,0,0,1.97,0.0,-1.0,,Not Acquired
124087,Construction,Medium (50-249),Northeast,Travel Miles 2x,Cold List,800+,15+ yrs,2023-06-21,,0,0,2.22,0.0,-1.0,,Not Acquired
124088,Technology,Micro (1-9),Southwest,Rewards Points 3x,Cold List,750-799,7-15 yrs,2024-04-09,,0,0,2.1,0.0,-1.0,,Not Acquired
124089,Finance,Small (10-49),Midwest,Rewards Points 3x,Lookalike Audience,750-799,3-7 yrs,2023-07-14,,0,0,2.08,0.0,-1.0,,Not Acquired
124090,Construction,Large (250+),West,Rewards Points 3x,Lookalike Audience,800+,1-3 yrs,2023-05-13,,0,0,2.18,0.0,-1.0,,Not Acquired
124091,Finance,Medium (50-249),West,Cash Back 2%,Lookalike Audience,800+,7-15 yrs,2023-06-22,,0,0,1.87,0.0,-1.0,,Not Acquired
124092,Education,Small (10-49),Midwest,No Annual Fee,Cold List,700-749,15+ yrs,2024-01-30,,0,0,1.68,0.0,-1.0,,Not Acquired
124093,Technology,Small (10-49),West,Cash Back 2%,Cold List,650-699,1-3 yrs,2023-05-18,,0,0,1.84,0.0,-1.0,,Not Acquired
124094,Real Estate,Small (10-49),Southwest,0% Intro APR,Partner Referral,750-799,3-7 yrs,2024-03-20,,0,0,1.86,0.0,-1.0,,Not Acquired
124095,Construction,Medium (50-249),West,0% Intro APR,Past Inquiry,800+,3-7 yrs,2023-05-01,,0,0,1.9,0.0,-1.0,,Not Acquired
124096,Finance,Small (10-49),West,Cash Back 2%,Past Inquiry,750-799,7-15 yrs,2023-04-01,2023-04-17,1,1,1.77,6742.64,75.188,1.77,Mid Value
124097,Manufacturing,Medium (50-249),Northeast,0% Intro APR,Partner Referral,700-749,15+ yrs,2023-05-31,,0,0,1.94,0.0,-1.0,,Not Acquired
124098,Hospitality,Micro (1-9),West,0% Intro APR,Cold List,700-749,3-7 yrs,2023-09-19,,0,0,1.97,0.0,-1.0,,Not Acquired
124099,Technology,Micro (1-9),West,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-08-10,,0,0,2.24,0.0,-1.0,,Not Acquired
124100,Retail,Micro (1-9),Southwest,Cash Back 2%,Cold List,750-799,1-3 yrs,2024-02-25,,0,0,1.79,0.0,-1.0,,Not Acquired
124101,Real Estate,Small (10-49),West,Cash Back 2%,Past Inquiry,750-799,3-7 yrs,2024-11-12,,0,0,1.79,0.0,-1.0,,Not Acquired
124102,Technology,Small (10-49),West,Rewards Points 3x,Past Inquiry,600-649,1-3 yrs,2023-05-21,,0,0,2.12,0.0,-1.0,,Not Acquired
124103,Retail,Micro (1-9),Northeast,Travel Miles 2x,Cold List,700-749,<1 yr,2023-12-18,,0,0,2.27,0.0,-1.0,,Not Acquired
124104,Finance,Medium (50-249),West,Rewards Points 3x,Cold List,750-799,7-15 yrs,2024-11-01,,0,0,2.17,0.0,-1.0,,Not Acquired
124105,Education,Medium (50-249),Southeast,Cash Back 2%,Cold List,750-799,1-3 yrs,2024-07-22,,0,0,1.73,0.0,-1.0,,Not Acquired
124106,Education,Medium (50-249),Northeast,Cash Back 2%,Past Inquiry,650-699,15+ yrs,2024-12-13,2024-12-30,1,0,1.87,0.0,-1.0,,Not Acquired
124107,Construction,Small (10-49),Southwest,No Annual Fee,Cold List,800+,1-3 yrs,2023-09-30,,0,0,1.63,0.0,-1.0,,Not Acquired
124108,Healthcare,Micro (1-9),West,No Annual Fee,Past Inquiry,650-699,7-15 yrs,2024-11-20,,0,0,1.63,0.0,-1.0,,Not Acquired
124109,Manufacturing,Small (10-49),West,Travel Miles 2x,Cold List,700-749,1-3 yrs,2023-06-04,,0,0,2.34,0.0,-1.0,,Not Acquired
124110,Education,Small (10-49),Northeast,Travel Miles 2x,Cold List,600-649,15+ yrs,2023-04-14,,0,0,2.16,0.0,-1.0,,Not Acquired
124111,Manufacturing,Medium (50-249),Midwest,Travel Miles 2x,Past Inquiry,650-699,1-3 yrs,2024-11-26,,0,0,2.26,0.0,-1.0,,Not Acquired
124112,Retail,Micro (1-9),Midwest,0% Intro APR,Past Inquiry,750-799,15+ yrs,2024-06-11,,0,0,1.98,0.0,-1.0,,Not Acquired
124113,Retail,Medium (50-249),West,Rewards Points 3x,Cold List,800+,15+ yrs,2024-06-09,,0,0,2.14,0.0,-1.0,,Not Acquired
124114,Manufacturing,Micro (1-9),West,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2024-10-13,,0,0,2.36,0.0,-1.0,,Not Acquired
124115,Manufacturing,Medium (50-249),Midwest,Rewards Points 3x,Cold List,800+,7-15 yrs,2023-02-10,,0,0,2.18,0.0,-1.0,,Not Acquired
124116,Technology,Small (10-49),West,Travel Miles 2x,Lookalike Audience,750-799,3-7 yrs,2024-06-30,,0,0,2.26,0.0,-1.0,,Not Acquired
124117,Hospitality,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,700-749,3-7 yrs,2024-05-19,,0,0,2.3,0.0,-1.0,,Not Acquired
124118,Hospitality,Micro (1-9),West,Rewards Points 3x,Partner Referral,750-799,3-7 yrs,2024-08-31,,0,0,2.01,0.0,-1.0,,Not Acquired
124119,Construction,Small (10-49),Southeast,0% Intro APR,Past Inquiry,650-699,1-3 yrs,2024-12-04,,0,0,2.02,0.0,-1.0,,Not Acquired
124120,Retail,Small (10-49),Northeast,Cash Back 2%,Past Inquiry,800+,3-7 yrs,2024-09-24,,0,0,1.85,0.0,-1.0,,Not Acquired
124121,Manufacturing,Small (10-49),Southwest,Cash Back 2%,Cold List,750-799,1-3 yrs,2023-04-11,,0,0,1.82,0.0,-1.0,,Not Acquired
124122,Logistics,Medium (50-249),Northeast,0% Intro APR,Cold List,700-749,<1 yr,2024-09-29,,0,0,1.96,0.0,-1.0,,Not Acquired
124123,Hospitality,Large (250+),Southwest,0% Intro APR,Lookalike Audience,750-799,1-3 yrs,2024-02-22,,0,0,1.86,0.0,-1.0,,Not Acquired
124124,Healthcare,Medium (50-249),Southwest,Cash Back 2%,Partner Referral,750-799,3-7 yrs,2023-06-01,,0,0,1.86,0.0,-1.0,,Not Acquired
124125,Education,Micro (1-9),Northeast,Travel Miles 2x,Cold List,700-749,3-7 yrs,2024-10-16,,0,0,2.15,0.0,-1.0,,Not Acquired
124126,Finance,Micro (1-9),West,Rewards Points 3x,Lookalike Audience,700-749,15+ yrs,2023-09-03,,0,0,2.15,0.0,-1.0,,Not Acquired
124127,Healthcare,Large (250+),West,0% Intro APR,Past Inquiry,800+,7-15 yrs,2023-11-15,,0,0,1.93,0.0,-1.0,,Not Acquired
124128,Education,Small (10-49),Southeast,Rewards Points 3x,Past Inquiry,600-649,7-15 yrs,2024-12-29,,0,0,2.13,0.0,-1.0,,Not Acquired
124129,Retail,Micro (1-9),Southwest,Travel Miles 2x,Partner Referral,750-799,1-3 yrs,2023-03-28,,0,0,2.31,0.0,-1.0,,Not Acquired
124130,Real Estate,Medium (50-249),Midwest,Cash Back 2%,Past Inquiry,650-699,1-3 yrs,2024-11-04,,0,0,1.89,0.0,-1.0,,Not Acquired
124131,Logistics,Micro (1-9),Southwest,Rewards Points 3x,Lookalike Audience,650-699,7-15 yrs,2024-09-07,,0,0,2.16,0.0,-1.0,,Not Acquired
124132,Construction,Medium (50-249),Southeast,Cash Back 2%,Partner Referral,750-799,7-15 yrs,2024-08-07,,0,0,1.81,0.0,-1.0,,Not Acquired
124133,Real Estate,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,650-699,1-3 yrs,2024-11-30,,0,0,1.74,0.0,-1.0,,Not Acquired
124134,Hospitality,Micro (1-9),Southwest,No Annual Fee,Lookalike Audience,750-799,<1 yr,2024-01-25,,0,0,1.72,0.0,-1.0,,Not Acquired
124135,Finance,Small (10-49),Southwest,0% Intro APR,Cold List,700-749,1-3 yrs,2023-09-27,,0,0,1.98,0.0,-1.0,,Not Acquired
124136,Education,Small (10-49),Midwest,Cash Back 2%,Lookalike Audience,750-799,3-7 yrs,2023-08-14,,0,0,1.85,0.0,-1.0,,Not Acquired
124137,Healthcare,Small (10-49),Midwest,0% Intro APR,Partner Referral,800+,1-3 yrs,2023-07-25,,0,0,1.97,0.0,-1.0,,Not Acquired
124138,Finance,Large (250+),Northeast,Rewards Points 3x,Cold List,750-799,<1 yr,2024-07-27,,0,0,2.02,0.0,-1.0,,Not Acquired
124139,Education,Medium (50-249),Midwest,Cash Back 2%,Partner Referral,750-799,3-7 yrs,2023-12-13,,0,0,1.76,0.0,-1.0,,Not Acquired
124140,Manufacturing,Micro (1-9),West,Rewards Points 3x,Cold List,700-749,<1 yr,2023-09-03,,0,0,2.12,0.0,-1.0,,Not Acquired
124141,Education,Micro (1-9),Midwest,Travel Miles 2x,Cold List,700-749,7-15 yrs,2023-05-18,,0,0,2.2,0.0,-1.0,,Not Acquired
124142,Hospitality,Medium (50-249),Southwest,No Annual Fee,Cold List,650-699,15+ yrs,2023-10-16,,0,0,1.67,0.0,-1.0,,Not Acquired
124143,Logistics,Small (10-49),Southeast,0% Intro APR,Cold List,750-799,3-7 yrs,2024-04-16,,0,0,1.86,0.0,-1.0,,Not Acquired
124144,Construction,Micro (1-9),West,No Annual Fee,Partner Referral,700-749,3-7 yrs,2023-07-11,,0,0,1.62,0.0,-1.0,,Not Acquired
124145,Education,Large (250+),Northeast,No Annual Fee,Cold List,800+,1-3 yrs,2024-01-10,,0,0,1.69,0.0,-1.0,,Not Acquired
124146,Real Estate,Micro (1-9),Northeast,No Annual Fee,Past Inquiry,600-649,3-7 yrs,2024-11-13,,0,0,1.61,0.0,-1.0,,Not Acquired
124147,Logistics,Large (250+),Midwest,Rewards Points 3x,Partner Referral,750-799,<1 yr,2023-02-28,,0,0,2.09,0.0,-1.0,,Not Acquired
124148,Hospitality,Small (10-49),Midwest,Cash Back 2%,Lookalike Audience,800+,1-3 yrs,2024-01-09,,0,0,1.77,0.0,-1.0,,Not Acquired
124149,Manufacturing,Medium (50-249),Midwest,0% Intro APR,Cold List,750-799,<1 yr,2024-06-28,,0,0,2.04,0.0,-1.0,,Not Acquired
124150,Real Estate,Small (10-49),Southeast,0% Intro APR,Cold List,800+,<1 yr,2023-08-30,,0,0,2.04,0.0,-1.0,,Not Acquired
124151,Real Estate,Medium (50-249),Southwest,0% Intro APR,Cold List,750-799,15+ yrs,2023-08-19,,0,0,1.91,0.0,-1.0,,Not Acquired
124152,Hospitality,Micro (1-9),Northeast,Cash Back 2%,Cold List,800+,3-7 yrs,2023-09-09,,0,0,1.72,0.0,-1.0,,Not Acquired
124153,Finance,Micro (1-9),Southwest,No Annual Fee,Partner Referral,650-699,3-7 yrs,2023-09-24,,0,0,1.72,0.0,-1.0,,Not Acquired
124154,Manufacturing,Micro (1-9),Midwest,No Annual Fee,Cold List,700-749,3-7 yrs,2023-07-27,,0,0,1.68,0.0,-1.0,,Not Acquired
124155,Healthcare,Micro (1-9),West,No Annual Fee,Partner Referral,600-649,7-15 yrs,2023-02-05,,0,0,1.57,0.0,-1.0,,Not Acquired
124156,Logistics,Medium (50-249),Midwest,0% Intro APR,Cold List,750-799,1-3 yrs,2024-12-07,,0,0,1.86,0.0,-1.0,,Not Acquired
124157,Technology,Large (250+),Northeast,Travel Miles 2x,Partner Referral,800+,15+ yrs,2023-09-04,,0,0,2.17,0.0,-1.0,,Not Acquired
124158,Hospitality,Large (250+),Southwest,Rewards Points 3x,Past Inquiry,800+,1-3 yrs,2023-03-21,,0,0,2.2,0.0,-1.0,,Not Acquired
124159,Retail,Medium (50-249),Southeast,Travel Miles 2x,Lookalike Audience,700-749,1-3 yrs,2023-03-22,,0,0,2.32,0.0,-1.0,,Not Acquired
124160,Education,Micro (1-9),West,Rewards Points 3x,Cold List,700-749,3-7 yrs,2024-12-24,,0,0,2.07,0.0,-1.0,,Not Acquired
124161,Construction,Small (10-49),Midwest,0% Intro APR,Cold List,700-749,7-15 yrs,2024-01-10,,0,0,1.97,0.0,-1.0,,Not Acquired
124162,Real Estate,Small (10-49),West,Rewards Points 3x,Cold List,700-749,7-15 yrs,2024-11-15,,0,0,2.02,0.0,-1.0,,Not Acquired
124163,Logistics,Micro (1-9),Northeast,Travel Miles 2x,Cold List,650-699,15+ yrs,2024-06-25,,0,0,2.27,0.0,-1.0,,Not Acquired
124164,Education,Medium (50-249),Southwest,No Annual Fee,Partner Referral,750-799,1-3 yrs,2024-05-26,,0,0,1.63,0.0,-1.0,,Not Acquired
124165,Manufacturing,Small (10-49),Northeast,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2024-02-20,,0,0,2.36,0.0,-1.0,,Not Acquired
124166,Retail,Small (10-49),Northeast,Cash Back 2%,Partner Referral,600-649,15+ yrs,2023-01-29,,0,0,1.85,0.0,-1.0,,Not Acquired
124167,Construction,Micro (1-9),Southeast,Cash Back 2%,Cold List,750-799,15+ yrs,2024-01-18,,0,0,1.85,0.0,-1.0,,Not Acquired
124168,Finance,Micro (1-9),Midwest,Rewards Points 3x,Lookalike Audience,750-799,15+ yrs,2023-10-01,,0,0,2.19,0.0,-1.0,,Not Acquired
124169,Hospitality,Micro (1-9),Northeast,0% Intro APR,Cold List,700-749,15+ yrs,2024-01-14,,0,0,1.95,0.0,-1.0,,Not Acquired
124170,Finance,Small (10-49),Southeast,0% Intro APR,Cold List,800+,3-7 yrs,2024-04-23,,0,0,1.89,0.0,-1.0,,Not Acquired
124171,Construction,Small (10-49),Southeast,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2024-02-04,,0,0,2.16,0.0,-1.0,,Not Acquired
124172,Finance,Large (250+),Midwest,Rewards Points 3x,Past Inquiry,700-749,1-3 yrs,2024-12-07,,0,0,2.16,0.0,-1.0,,Not Acquired
124173,Retail,Small (10-49),Midwest,Rewards Points 3x,Cold List,800+,15+ yrs,2024-07-31,,0,0,2.0,0.0,-1.0,,Not Acquired
124174,Healthcare,Small (10-49),Northeast,Cash Back 2%,Cold List,650-699,1-3 yrs,2024-11-22,,0,0,1.88,0.0,-1.0,,Not Acquired
124175,Hospitality,Medium (50-249),Northeast,No Annual Fee,Lookalike Audience,800+,3-7 yrs,2023-10-03,,0,0,1.6,0.0,-1.0,,Not Acquired
124176,Finance,Large (250+),Midwest,No Annual Fee,Partner Referral,750-799,<1 yr,2024-05-26,,0,0,1.58,0.0,-1.0,,Not Acquired
124177,Finance,Small (10-49),Northeast,No Annual Fee,Lookalike Audience,750-799,7-15 yrs,2023-12-05,,0,0,1.57,0.0,-1.0,,Not Acquired
124178,Healthcare,Small (10-49),Midwest,Cash Back 2%,Cold List,700-749,7-15 yrs,2024-04-09,,0,0,1.81,0.0,-1.0,,Not Acquired
124179,Retail,Micro (1-9),Midwest,No Annual Fee,Partner Referral,700-749,3-7 yrs,2024-02-16,,0,0,1.61,0.0,-1.0,,Not Acquired
124180,Technology,Micro (1-9),Southwest,Cash Back 2%,Cold List,700-749,3-7 yrs,2024-08-23,,0,0,1.76,0.0,-1.0,,Not Acquired
124181,Finance,Medium (50-249),Southeast,0% Intro APR,Cold List,800+,<1 yr,2024-12-30,,0,0,1.9,0.0,-1.0,,Not Acquired
124182,Finance,Small (10-49),West,0% Intro APR,Past Inquiry,650-699,15+ yrs,2023-10-02,,0,0,1.86,0.0,-1.0,,Not Acquired
124183,Healthcare,Micro (1-9),Southwest,Travel Miles 2x,Cold List,600-649,1-3 yrs,2024-10-12,,0,0,2.36,0.0,-1.0,,Not Acquired
124184,Technology,Small (10-49),West,Travel Miles 2x,Past Inquiry,800+,15+ yrs,2023-12-10,,0,0,2.29,0.0,-1.0,,Not Acquired
124185,Real Estate,Large (250+),West,Travel Miles 2x,Cold List,800+,1-3 yrs,2023-07-24,,0,0,2.14,0.0,-1.0,,Not Acquired
124186,Logistics,Small (10-49),Southeast,Cash Back 2%,Cold List,750-799,7-15 yrs,2024-01-05,,0,0,1.84,0.0,-1.0,,Not Acquired
124187,Retail,Small (10-49),Northeast,0% Intro APR,Cold List,750-799,7-15 yrs,2023-09-03,,0,0,1.95,0.0,-1.0,,Not Acquired
124188,Retail,Micro (1-9),Southwest,No Annual Fee,Cold List,800+,1-3 yrs,2024-03-23,,0,0,1.66,0.0,-1.0,,Not Acquired
124189,Real Estate,Small (10-49),West,0% Intro APR,Past Inquiry,700-749,7-15 yrs,2024-01-15,,0,0,1.96,0.0,-1.0,,Not Acquired
124190,Logistics,Micro (1-9),Southeast,0% Intro APR,Lookalike Audience,750-799,1-3 yrs,2024-07-31,,0,0,1.94,0.0,-1.0,,Not Acquired
124191,Construction,Micro (1-9),Midwest,Rewards Points 3x,Cold List,800+,3-7 yrs,2024-04-28,,0,0,2.13,0.0,-1.0,,Not Acquired
124192,Logistics,Small (10-49),Southwest,0% Intro APR,Partner Referral,750-799,7-15 yrs,2023-10-05,,0,0,1.93,0.0,-1.0,,Not Acquired
124193,Hospitality,Small (10-49),West,Rewards Points 3x,Cold List,750-799,15+ yrs,2024-02-07,,0,0,2.17,0.0,-1.0,,Not Acquired
124194,Technology,Micro (1-9),Midwest,Travel Miles 2x,Cold List,750-799,1-3 yrs,2024-01-31,,0,0,2.2,0.0,-1.0,,Not Acquired
124195,Technology,Small (10-49),Northeast,Cash Back 2%,Cold List,650-699,1-3 yrs,2024-08-31,,0,0,1.79,0.0,-1.0,,Not Acquired
124196,Retail,Medium (50-249),Midwest,Rewards Points 3x,Lookalike Audience,750-799,15+ yrs,2024-05-29,,0,0,2.05,0.0,-1.0,,Not Acquired
124197,Logistics,Small (10-49),West,Rewards Points 3x,Lookalike Audience,750-799,<1 yr,2024-01-27,,0,0,2.13,0.0,-1.0,,Not Acquired
124198,Hospitality,Micro (1-9),Northeast,Cash Back 2%,Cold List,700-749,7-15 yrs,2023-03-07,,0,0,1.8,0.0,-1.0,,Not Acquired
124199,Retail,Large (250+),Northeast,0% Intro APR,Partner Referral,800+,15+ yrs,2024-03-17,,0,0,1.98,0.0,-1.0,,Not Acquired
124200,Retail,Micro (1-9),Northeast,Rewards Points 3x,Cold List,800+,15+ yrs,2023-08-02,,0,0,2.2,0.0,-1.0,,Not Acquired
124201,Education,Small (10-49),Midwest,No Annual Fee,Partner Referral,700-749,7-15 yrs,2023-10-15,,0,0,1.72,0.0,-1.0,,Not Acquired
124202,Retail,Small (10-49),West,No Annual Fee,Partner Referral,750-799,3-7 yrs,2023-05-10,,0,0,1.57,0.0,-1.0,,Not Acquired
124203,Finance,Small (10-49),Northeast,Rewards Points 3x,Past Inquiry,800+,15+ yrs,2023-03-22,,0,0,2.18,0.0,-1.0,,Not Acquired
